file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,4073,9948,14021
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,3256,10459,13715
./epubcheck/1605b/MANTIS-tests.preexist-01.bak-20260305-122819/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,3329,12371,15700
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/scenario_output/parse/scenario_2.json,o4-mini,stop,1660,11415,13075
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/scenario_output/parse/parse_2.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,2871,9470,12341
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,1655,9692,11347
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,1494,6233,7727
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1982,8622,10604
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,3134,9933,13067
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/guide_1.json,gpt-4o-mini,stop,590,8228,8818
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/fix_2_1.json,gpt-4o-mini,stop,1825,7792,9617
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/test_2.json,o4-mini,stop,2286,8573,10859
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/fix_2_2.json,gpt-4o-mini,stop,1346,5838,7184
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,1321,5543,6864
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,1531,9500,11031
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1841,9682,11523
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,1477,6701,8178
./epubcheck/1605b/MANTIS-tests-07/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,1351,8300,9651
